"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","Reporting_Airline","DOT_ID_Reporting_Airline","IATA_CODE_Reporting_Airline","Tail_Number","Flight_Number_Reporting_Airline","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","FirstDepTime","TotalAddGTime","LongestAddGTime","DivAirportLandings","DivReachedDest","DivActualElapsedTime","DivArrDelay","DivDistance","Div1Airport","Div1AirportID","Div1AirportSeqID","Div1WheelsOn","Div1TotalGTime","Div1LongestGTime","Div1WheelsOff","Div1TailNum","Div2Airport","Div2AirportID","Div2AirportSeqID","Div2WheelsOn","Div2TotalGTime","Div2LongestGTime","Div2WheelsOff","Div2TailNum","Div3Airport","Div3AirportID","Div3AirportSeqID","Div3WheelsOn","Div3TotalGTime","Div3LongestGTime","Div3WheelsOff","Div3TailNum","Div4Airport","Div4AirportID","Div4AirportSeqID","Div4WheelsOn","Div4TotalGTime","Div4LongestGTime","Div4WheelsOff","Div4TailNum","Div5Airport","Div5AirportID","Div5AirportSeqID","Div5WheelsOn","Div5TotalGTime","Div5LongestGTime","Div5WheelsOff","Div5TailNum",
2020,1,2,1,6,2020-02-01,"MQ",20398,"MQ","N845AE","3300",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,13139,1313902,33139,"LYH","Lynchburg, VA","VA","51","Virginia",38,"1434","1430",-4.00,0.00,0.00,-1,"1400-1459",20.00,"1450","1526",5.00,"1539","1531",-8.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,65.00,61.00,36.00,1.00,175.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,8,6,2020-02-08,"MQ",20398,"MQ","N800AE","3300",11057,1105703,31057,"CLT","Charlotte, NC","NC","37","North Carolina",36,13139,1313902,33139,"LYH","Lynchburg, VA","VA","51","Virginia",38,"1434","1442",8.00,8.00,0.00,0,"1400-1459",17.00,"1459","1539",9.00,"1539","1548",9.00,9.00,0.00,0,"1500-1559",0.00,"",0.00,65.00,66.00,40.00,1.00,175.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,13,4,2020-02-13,"MQ",20398,"MQ","N618AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2247",12.00,12.00,0.00,0,"2200-2259",28.00,"2315","2354",2.00,"2338","2356",18.00,18.00,1.00,1,"2300-2359",0.00,"",0.00,63.00,69.00,39.00,1.00,190.00,1,0.00,0.00,6.00,0.00,12.00,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,14,5,2020-02-14,"MQ",20398,"MQ","N824AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2230",-5.00,0.00,0.00,-1,"2200-2259",15.00,"2245","2317",4.00,"2338","2321",-17.00,0.00,0.00,-2,"2300-2359",0.00,"",0.00,63.00,51.00,32.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,15,6,2020-02-15,"MQ",20398,"MQ","N841AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2246",11.00,11.00,0.00,0,"2200-2259",26.00,"2312","2343",5.00,"2338","2348",10.00,10.00,0.00,0,"2300-2359",0.00,"",0.00,63.00,62.00,31.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,16,7,2020-02-16,"MQ",20398,"MQ","N841AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2230",-5.00,0.00,0.00,-1,"2200-2259",34.00,"2304","2333",4.00,"2338","2337",-1.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,63.00,67.00,29.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,17,1,2020-02-17,"MQ",20398,"MQ","N845AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2237",2.00,2.00,0.00,0,"2200-2259",16.00,"2253","2324",5.00,"2338","2329",-9.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,63.00,52.00,31.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,18,2,2020-02-18,"MQ",20398,"MQ","N935AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2230",-5.00,0.00,0.00,-1,"2200-2259",17.00,"2247","2323",3.00,"2338","2326",-12.00,0.00,0.00,-1,"2300-2359",0.00,"",0.00,63.00,56.00,36.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
2020,1,2,19,3,2020-02-19,"MQ",20398,"MQ","N853AE","3300",11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX","48","Texas",74,14814,1481402,30476,"SHV","Shreveport, LA","LA","22","Louisiana",72,"2235","2240",5.00,5.00,0.00,0,"2200-2259",19.00,"2259","2337",7.00,"2338","2344",6.00,6.00,0.00,0,"2300-2359",0.00,"",0.00,63.00,64.00,38.00,1.00,190.00,1,,,,,,"",,,0,,,,,"",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","","",,,"",,,"","",
